"Holiday (0=No, 1=Yes)",Temperature (K),Rainfall per hour,Snowfall per hour,Clouds,Hour,Traffic Volume per hour,Weather,Weather description,Date_Time,
0,289.47,7.11,0,92,3,386,Thunderstorm,proximity thunderstorm,2013/8/6 3:00,
0,289.48,9.53,0,90,4,852,Rain,heavy intensity rain,2013/8/6 4:00,
0,289.48,9.53,0,90,4,852,Thunderstorm,thunderstorm,2013/8/6 4:00,
0,289.48,9.53,0,90,4,852,Mist,mist,2013/8/6 4:00,
0,289.54,2.03,0,92,5,2996,Rain,moderate rain,2013/8/6 5:00,
0,289.54,2.03,0,92,5,2996,Mist,mist,2013/8/6 5:00,
0,289.73,1.52,0,75,6,6053,Rain,moderate rain,2013/8/6 6:00,
0,289.88,2.29,0,92,7,6791,Rain,moderate rain,2013/8/6 7:00,
0,289.88,2.29,0,92,7,6791,Mist,mist,2013/8/6 7:00,
0,290.13,0.76,0,92,8,6188,Rain,light rain,2013/8/6 8:00,
0,290.13,0.76,0,92,8,6188,Mist,mist,2013/8/6 8:00,
0,290.67,0,0,92,9,5139,Mist,mist,2013/8/6 9:00,
0,291.63,0,0,92,10,4643,Rain,light rain,2013/8/6 10:00,
0,293.79,0,0,92,11,4959,Rain,light rain,2013/8/6 11:00,
0,294.47,0,0,36,12,5190,Clouds,scattered clouds,2013/8/6 12:00,
0,294.76,0,0,36,13,5203,Clouds,scattered clouds,2013/8/6 13:00,
0,295.65,0,0,36,14,5638,Clouds,scattered clouds,2013/8/6 14:00,
0,296.88,0,0,12,15,5947,Clouds,few clouds,2013/8/6 15:00,
0,297.62,0,0,12,16,6592,Clouds,few clouds,2013/8/6 16:00,
0,298.21,0,0,12,17,6005,Clouds,few clouds,2013/8/6 17:00,
0,299.18,0,0,8,18,4567,Rain,light rain,2013/8/6 18:00,
0,298.2,0,0,8,19,3458,Rain,light rain,2013/8/6 19:00,
0,296.68,0,0,8,20,2637,Rain,light rain,2013/8/6 20:00,
0,294.96,0,0,76,21,2519,Clouds,broken clouds,2013/8/6 21:00,
0,294.14,0,0,76,22,2230,Clouds,broken clouds,2013/8/6 22:00,
0,292.9,0,0,76,23,1778,Clouds,broken clouds,2013/8/6 23:00,
0,291.01,0,0,68,0,696,Clouds,broken clouds,2013/8/7 0:00,
0,290.53,0,0,68,1,396,Clouds,broken clouds,2013/8/7 1:00,
0,289.1,55.63,0,68,2,315,Rain,very heavy rain,2013/8/7 2:00,
0,288.15,0,0,0,3,373,Clear,Sky is Clear,2013/8/7 3:00,
0,288.15,0,0,0,4,819,Clear,Sky is Clear,2013/8/7 4:00,
0,287.22,0,0,44,5,2937,Clouds,scattered clouds,2013/8/7 5:00,
0,286.93,0,0,44,7,6986,Mist,mist,2013/8/7 7:00,
0,288.47,0,0,44,8,5990,Clouds,scattered clouds,2013/8/7 8:00,
0,289.22,0,0,100,9,5150,Clouds,overcast clouds,2013/8/7 9:00,
0,291.35,0,0,100,10,4874,Clouds,overcast clouds,2013/8/7 10:00,
0,299.02,0,0,80,14,5690,Clouds,broken clouds,2013/8/7 14:00,
0,300.37,0,0,68,15,6153,Clouds,broken clouds,2013/8/7 15:00,
0,300.9,0,0,68,16,6799,Clouds,broken clouds,2013/8/7 16:00,
0,299.48,0,0,64,19,3648,Thunderstorm,proximity thunderstorm,2013/8/7 19:00,
0,295.03,5.97,0,64,20,3216,Rain,heavy intensity rain,2013/8/7 20:00,
0,295.03,5.97,0,64,20,3216,Thunderstorm,proximity thunderstorm,2013/8/7 20:00,
0,295.03,5.97,0,64,20,3216,Squall,SQUALLS,2013/8/7 20:00,
0,291.34,13.21,0,68,21,3089,Rain,heavy intensity rain,2013/8/7 21:00,
0,291.34,13.21,0,68,21,3089,Thunderstorm,proximity thunderstorm,2013/8/7 21:00,
0,291.34,13.21,0,68,21,3089,Mist,mist,2013/8/7 21:00,
0,289.11,0,0,0,1,437,Clear,Sky is Clear,2013/8/8 1:00,
0,289.11,0.25,0,0,2,300,Rain,light rain,2013/8/8 2:00,
0,289.4,0.25,0,0,3,388,Rain,light rain,2013/8/8 3:00,
0,289.33,0,0,0,4,817,Clear,Sky is Clear,2013/8/8 4:00,
0,289.2,0,0,0,5,2969,Clear,Sky is Clear,2013/8/8 5:00,
0,289.33,0,0,0,6,6033,Clear,Sky is Clear,2013/8/8 6:00,
0,288.99,0,0,0,7,6771,Clear,Sky is Clear,2013/8/8 7:00,
0,288.55,0,0,0,8,6067,Clear,Sky is Clear,2013/8/8 8:00,
0,289.48,0,0,12,9,5284,Clouds,few clouds,2013/8/8 9:00,
0,290.63,0,0,12,10,4815,Clouds,few clouds,2013/8/8 10:00,
0,292.28,0,0,12,11,5154,Clouds,few clouds,2013/8/8 11:00,
0,293.46,0,0,0,12,5242,Clear,Sky is Clear,2013/8/8 12:00,
0,294.37,0,0,0,13,5296,Clear,Sky is Clear,2013/8/8 13:00,
0,295.35,0,0,0,14,5815,Clear,Sky is Clear,2013/8/8 14:00,
0,296.44,0,0,20,15,5976,Clouds,few clouds,2013/8/8 15:00,
0,296.27,0,0,0,16,6593,Clear,Sky is Clear,2013/8/8 16:00,
0,296.71,0,0,0,17,6060,Clear,Sky is Clear,2013/8/8 17:00,
0,296.66,0,0,0,18,4815,Clear,Sky is Clear,2013/8/8 18:00,
0,295.95,0,0,0,19,3677,Clear,Sky is Clear,2013/8/8 19:00,
0,295.06,0,0,0,20,3303,Clear,Sky is Clear,2013/8/8 20:00,
0,291.61,0,0,0,21,3042,Clear,Sky is Clear,2013/8/8 21:00,
0,289.52,0,0,0,22,2238,Clear,Sky is Clear,2013/8/8 22:00,
0,287.15,0,0,0,1,533,Clear,Sky is Clear,2013/8/9 1:00,
0,286.25,0,0,0,2,370,Clear,Sky is Clear,2013/8/9 2:00,
0,286.11,0,0,0,3,396,Mist,mist,2013/8/9 3:00,
0,285.8,0,0,1,4,821,Clear,sky is clear,2013/8/9 4:00,
0,285.87,0,0,1,5,2827,Clear,sky is clear,2013/8/9 5:00,
0,285.63,0,0,1,6,5629,Clear,sky is clear,2013/8/9 6:00,
0,287.66,0,0,90,7,6474,Clouds,overcast clouds,2013/8/9 7:00,
0,290.47,0,0,75,9,5026,Clouds,broken clouds,2013/8/9 9:00,
0,292.87,0,0,40,10,4914,Clouds,scattered clouds,2013/8/9 10:00,
0,294.19,0,0,1,11,5401,Clear,sky is clear,2013/8/9 11:00,
0,294.51,0,0,1,12,5600,Clear,sky is clear,2013/8/9 12:00,
0,295.51,0,0,1,13,5542,Clear,sky is clear,2013/8/9 13:00,
0,296.19,0,0,40,14,5909,Clouds,scattered clouds,2013/8/9 14:00,
0,296.51,0,0,40,15,5999,Clouds,scattered clouds,2013/8/9 15:00,
0,296.19,0,0,75,16,6199,Clouds,broken clouds,2013/8/9 16:00,
0,296.15,0,0,40,17,5763,Clouds,scattered clouds,2013/8/9 17:00,
0,295.51,0,0,40,18,5295,Clouds,scattered clouds,2013/8/9 18:00,
0,294.83,0,0,40,19,3756,Clouds,scattered clouds,2013/8/9 19:00,
0,293.15,0,0,75,20,3148,Clouds,broken clouds,2013/8/9 20:00,
0,292.35,0,0,75,21,3263,Clouds,broken clouds,2013/8/9 21:00,
0,291.34,0,0,90,22,2933,Clouds,overcast clouds,2013/8/9 22:00,
0,290.1,0,0,40,23,2172,Clouds,scattered clouds,2013/8/9 23:00,
0,289.57,0,0,1,0,1215,Clear,sky is clear,2013/8/10 0:00,
0,289.8,0,0,1,1,835,Clear,sky is clear,2013/8/10 1:00,
0,289.36,0,0,20,3,463,Clouds,few clouds,2013/8/10 3:00,
0,288.28,0,0,20,4,469,Clouds,few clouds,2013/8/10 4:00,
0,287.87,0.25,0,56,5,942,Rain,light rain,2013/8/10 5:00,
0,287.04,0,0,56,7,2096,Mist,mist,2013/8/10 7:00,
0,288.17,0,0,56,8,2792,Mist,mist,2013/8/10 8:00,
0,290.06,0,0,20,9,3516,Clouds,few clouds,2013/8/10 9:00,
0,292.48,0,0,20,10,3839,Clouds,few clouds,2013/8/10 10:00,
0,293.61,0,0,20,11,4447,Clouds,few clouds,2013/8/10 11:00,
0,294.59,0,0,0,12,4461,Clear,Sky is Clear,2013/8/10 12:00,
0,295.07,0,0,0,13,4411,Clear,Sky is Clear,2013/8/10 13:00,
0,295.89,0,0,0,14,4721,Clear,Sky is Clear,2013/8/10 14:00,
0,296.18,0,0,0,15,4634,Clear,Sky is Clear,2013/8/10 15:00,
0,296.04,0,0,0,16,4605,Clear,Sky is Clear,2013/8/10 16:00,
0,295.87,0,0,0,17,4462,Clear,Sky is Clear,2013/8/10 17:00,
0,294.96,0,0,0,18,4313,Clear,Sky is Clear,2013/8/10 18:00,
0,294.3,0,0,0,19,3572,Clear,Sky is Clear,2013/8/10 19:00,
0,293.77,0,0,0,20,3333,Clear,Sky is Clear,2013/8/10 20:00,
0,292.31,0,0,0,21,3460,Clear,Sky is Clear,2013/8/10 21:00,
0,291.75,0,0,0,22,3183,Clear,Sky is Clear,2013/8/10 22:00,
0,291.16,0,0,0,23,2209,Clear,Sky is Clear,2013/8/10 23:00,
0,290.79,0,0,8,0,1392,Clear,sky is clear,2013/8/11 0:00,
0,290.11,0,0,8,1,905,Clear,sky is clear,2013/8/11 1:00,
0,289.36,0,0,8,2,620,Clear,sky is clear,2013/8/11 2:00,
0,289.19,0,0,0,3,441,Clear,Sky is Clear,2013/8/11 3:00,
0,288.66,0,0,0,4,315,Clear,Sky is Clear,2013/8/11 4:00,
0,287.57,0,0,0,5,544,Clear,Sky is Clear,2013/8/11 5:00,
0,286.34,0,0,0,6,830,Clear,Sky is Clear,2013/8/11 6:00,
0,288.09,0,0,0,8,1611,Clear,Sky is Clear,2013/8/11 8:00,
0,290.21,0,0,0,9,2493,Clear,Sky is Clear,2013/8/11 9:00,
0,292.02,0,0,0,10,3335,Clear,Sky is Clear,2013/8/11 10:00,
0,293.33,0,0,0,11,3692,Clear,Sky is Clear,2013/8/11 11:00,
0,294.2,0,0,8,12,4084,Clear,sky is clear,2013/8/11 12:00,
0,294.89,0,0,8,13,4330,Clear,sky is clear,2013/8/11 13:00,
0,295.35,0,0,8,14,4428,Clear,sky is clear,2013/8/11 14:00,
0,295.53,0,0,12,15,4591,Clouds,few clouds,2013/8/11 15:00,
0,295.88,0,0,12,16,4342,Clouds,few clouds,2013/8/11 16:00,
0,296.44,0,0,75,17,4301,Clouds,broken clouds,2013/8/11 17:00,
0,295.89,0,0,12,18,4040,Clouds,few clouds,2013/8/11 18:00,
0,295.26,0,0,12,19,3689,Clouds,few clouds,2013/8/11 19:00,
0,294.03,0,0,12,20,3094,Clouds,few clouds,2013/8/11 20:00,
0,291.85,0,0,44,21,2641,Clouds,scattered clouds,2013/8/11 21:00,
0,290.32,0,0,44,22,1896,Clouds,scattered clouds,2013/8/11 22:00,
0,289.47,0,0,44,23,1235,Clouds,scattered clouds,2013/8/11 23:00,
0,290.04,0,0,80,0,640,Clouds,broken clouds,2013/8/12 0:00,
0,290.04,0,0,80,1,394,Clouds,broken clouds,2013/8/12 1:00,
0,290.34,0,0,80,2,296,Clouds,broken clouds,2013/8/12 2:00,
0,290.71,0,0,80,3,372,Clouds,broken clouds,2013/8/12 3:00,
0,290.55,0.51,0,92,4,851,Rain,light rain,2013/8/12 4:00,
0,290.55,0,0,92,5,2902,Rain,moderate rain,2013/8/12 5:00,
0,290.47,0.25,0,92,6,5939,Rain,light rain,2013/8/12 6:00,
0,290.57,0,0,92,7,6583,Rain,moderate rain,2013/8/12 7:00,
0,290.96,0,0,92,8,5988,Rain,moderate rain,2013/8/12 8:00,
0,291.45,0,0,68,9,5083,Clouds,broken clouds,2013/8/12 9:00,
0,292.36,0,0,68,10,4667,Clouds,broken clouds,2013/8/12 10:00,
0,294.23,0,0,75,11,4837,Clouds,broken clouds,2013/8/12 11:00,
0,294.81,0,0,56,12,5117,Clouds,broken clouds,2013/8/12 12:00,
0,296.58,0,0,56,13,5153,Clouds,broken clouds,2013/8/12 13:00,
0,297.62,0,0,56,14,5555,Clouds,broken clouds,2013/8/12 14:00,
0,298.14,0,0,0,15,5799,Clear,Sky is Clear,2013/8/12 15:00,
0,298.44,0,0,0,16,6412,Clear,Sky is Clear,2013/8/12 16:00,
0,299.05,0,0,0,17,6234,Clear,Sky is Clear,2013/8/12 17:00,
0,298.65,0,0,0,18,4832,Clear,Sky is Clear,2013/8/12 18:00,
0,298.13,0,0,0,19,3357,Clear,Sky is Clear,2013/8/12 19:00,
0,296.68,0,0,0,20,2805,Clear,Sky is Clear,2013/8/12 20:00,
0,293.97,0,0,68,21,2407,Clouds,broken clouds,2013/8/12 21:00,
0,292.88,0,0,68,22,1711,Clouds,broken clouds,2013/8/12 22:00,
0,291.65,0,0,68,23,1098,Clouds,broken clouds,2013/8/12 23:00,
0,291.72,0,0,36,0,618,Clouds,scattered clouds,2013/8/13 0:00,
0,291.37,0,0,36,1,392,Clouds,scattered clouds,2013/8/13 1:00,
0,291.03,0,0,36,2,311,Clouds,scattered clouds,2013/8/13 2:00,
0,290.71,0,0,0,3,391,Clear,Sky is Clear,2013/8/13 3:00,
0,289.9,0,0,0,4,868,Clear,Sky is Clear,2013/8/13 4:00,
0,289.07,0,0,0,5,2928,Clear,Sky is Clear,2013/8/13 5:00,
0,288.69,0,0,0,6,6123,Clear,Sky is Clear,2013/8/13 6:00,
0,288.47,0,0,0,7,6480,Clear,Sky is Clear,2013/8/13 7:00,
0,289.31,0.25,0,0,8,6147,Rain,light rain,2013/8/13 8:00,
0,291.57,0,0,0,9,5228,Clear,Sky is Clear,2013/8/13 9:00,
0,293.83,0,0,0,10,4880,Clear,Sky is Clear,2013/8/13 10:00,
0,295.22,0,0,0,11,5256,Clear,Sky is Clear,2013/8/13 11:00,
0,296.34,0,0,0,12,5171,Clear,Sky is Clear,2013/8/13 12:00,
0,297.32,0,0,0,13,5553,Clear,Sky is Clear,2013/8/13 13:00,
0,298.15,0,0,0,14,5819,Clear,Sky is Clear,2013/8/13 14:00,
0,298.59,0,0,0,15,6176,Clear,Sky is Clear,2013/8/13 15:00,
0,298.75,0,0,0,16,6720,Clear,Sky is Clear,2013/8/13 16:00,
0,299.29,0,0,0,17,6395,Clear,Sky is Clear,2013/8/13 17:00,
0,298.13,0,0,88,18,4921,Clouds,overcast clouds,2013/8/13 18:00,
0,296.46,0,0,88,19,3508,Clouds,overcast clouds,2013/8/13 19:00,
0,295.3,0,0,40,20,3275,Clouds,scattered clouds,2013/8/13 20:00,
0,292.92,0,0,76,21,2825,Clouds,broken clouds,2013/8/13 21:00,
0,291.43,0,0,76,22,1930,Clouds,broken clouds,2013/8/13 22:00,
0,290.57,0,0,76,23,1236,Clouds,broken clouds,2013/8/13 23:00,
0,290.15,0,0,1,0,627,Clear,sky is clear,2013/8/14 0:00,
0,288.8,0,0,32,1,418,Clouds,scattered clouds,2013/8/14 1:00,
0,288.59,0,0,32,2,271,Clouds,scattered clouds,2013/8/14 2:00,
0,286.24,0,0,8,3,360,Clear,sky is clear,2013/8/14 3:00,
0,285.85,0,0,8,5,3022,Clear,sky is clear,2013/8/14 5:00,
0,285.11,0,0,0,6,6082,Mist,mist,2013/8/14 6:00,
0,284.94,0,0,0,7,6271,Mist,mist,2013/8/14 7:00,
0,286.14,0,0,0,8,6032,Clear,Sky is Clear,2013/8/14 8:00,
0,288.7,0,0,0,9,5521,Clear,Sky is Clear,2013/8/14 9:00,
0,295.37,0,0,0,13,5585,Clear,Sky is Clear,2013/8/14 13:00,
0,295.95,0,0,0,15,6018,Clear,Sky is Clear,2013/8/14 15:00,
0,296.03,0,0,0,16,6599,Clear,Sky is Clear,2013/8/14 16:00,
0,296.48,0,0,0,17,6136,Clear,Sky is Clear,2013/8/14 17:00,
0,296,0,0,0,18,4863,Clear,Sky is Clear,2013/8/14 18:00,
0,295.49,0,0,0,19,3534,Clear,Sky is Clear,2013/8/14 19:00,
0,293.87,0,0,0,20,3190,Clear,Sky is Clear,2013/8/14 20:00,
0,290.33,0,0,0,21,2970,Clear,Sky is Clear,2013/8/14 21:00,
0,287.82,0,0,0,22,2014,Clear,Sky is Clear,2013/8/14 22:00,
0,286.76,0,0,0,23,1283,Clear,Sky is Clear,2013/8/14 23:00,
0,286.12,0,0,0,0,672,Clear,Sky is Clear,2013/8/15 0:00,
0,285.26,0,0,0,1,441,Clear,Sky is Clear,2013/8/15 1:00,
0,285.38,0,0,0,2,334,Clear,Sky is Clear,2013/8/15 2:00,
0,285.42,0,0,0,3,391,Clear,Sky is Clear,2013/8/15 3:00,
0,285.04,0,0,0,4,867,Clear,Sky is Clear,2013/8/15 4:00,
0,284.98,0,0,0,5,2978,Clear,Sky is Clear,2013/8/15 5:00,
0,284.24,0,0,36,6,5893,Clouds,scattered clouds,2013/8/15 6:00,
0,291.48,0,0,0,9,5562,Clear,Sky is Clear,2013/8/15 9:00,
0,293.64,0,0,40,10,4983,Clouds,scattered clouds,2013/8/15 10:00,
0,295.47,0,0,40,11,5228,Clouds,scattered clouds,2013/8/15 11:00,
0,296.19,0,0,40,12,5532,Clouds,scattered clouds,2013/8/15 12:00,
0,296.83,0,0,40,13,5506,Clouds,scattered clouds,2013/8/15 13:00,
0,297.15,0,0,1,17,6630,Clear,sky is clear,2013/8/15 17:00,
0,296.83,0,0,1,18,5319,Clear,sky is clear,2013/8/15 18:00,
0,294.79,0,0,1,19,3631,Clear,sky is clear,2013/8/15 19:00,
0,287.84,0,0,1,22,2243,Clear,sky is clear,2013/8/15 22:00,
0,285.8,0,0,1,1,483,Clear,sky is clear,2013/8/16 1:00,
0,284.34,0,0,1,2,396,Clear,sky is clear,2013/8/16 2:00,
0,284.1,0,0,1,3,381,Clear,sky is clear,2013/8/16 3:00,
0,285.75,0,0,1,7,6585,Clear,sky is clear,2013/8/16 7:00,
0,289.11,0,0,40,8,5615,Clouds,scattered clouds,2013/8/16 8:00,
0,291.47,0,0,1,9,5190,Clear,sky is clear,2013/8/16 9:00,
0,293.9,0,0,75,10,4944,Clouds,broken clouds,2013/8/16 10:00,
0,295.15,0,0,40,11,5384,Clouds,scattered clouds,2013/8/16 11:00,
0,296.64,0,0,40,12,5754,Clouds,scattered clouds,2013/8/16 12:00,
0,297.41,0,0,40,13,5827,Clouds,scattered clouds,2013/8/16 13:00,
0,297.92,0,0,40,14,5854,Clouds,scattered clouds,2013/8/16 14:00,
0,297.47,0,0,1,15,5896,Clear,sky is clear,2013/8/16 15:00,
0,297.79,0,0,1,16,6197,Clear,sky is clear,2013/8/16 16:00,
0,298.51,0,0,1,17,5608,Clear,sky is clear,2013/8/16 17:00,
0,297.51,0,0,1,18,4995,Clear,sky is clear,2013/8/16 18:00,
0,296.15,0,0,1,19,3618,Clear,sky is clear,2013/8/16 19:00,
0,293.47,0,0,1,20,3238,Clear,sky is clear,2013/8/16 20:00,
0,292.07,0,0,75,21,3349,Clouds,broken clouds,2013/8/16 21:00,
0,290.55,0,0,90,22,2802,Clouds,overcast clouds,2013/8/16 22:00,
0,289.55,0,0,90,23,1887,Clouds,overcast clouds,2013/8/16 23:00,
0,290.77,0,0,90,0,1237,Clouds,overcast clouds,2013/8/17 0:00,
0,288.79,0,0,90,1,917,Clouds,overcast clouds,2013/8/17 1:00,
0,289.3,0,0,90,2,553,Clouds,overcast clouds,2013/8/17 2:00,
0,289.03,0,0,75,3,397,Clouds,broken clouds,2013/8/17 3:00,
0,287.32,0,0,1,4,457,Clear,sky is clear,2013/8/17 4:00,
0,288.14,0,0,1,5,881,Clear,sky is clear,2013/8/17 5:00,
0,286.08,0,0,1,6,1526,Clear,sky is clear,2013/8/17 6:00,
0,287.38,0,0,1,7,2064,Clear,sky is clear,2013/8/17 7:00,
0,290.11,0,0,1,8,2941,Clear,sky is clear,2013/8/17 8:00,
0,293.15,0,0,1,9,3677,Clear,sky is clear,2013/8/17 9:00,
0,295.51,0,0,1,10,4018,Clear,sky is clear,2013/8/17 10:00,
0,296.83,0,0,40,11,4506,Clouds,scattered clouds,2013/8/17 11:00,
0,297.87,0,0,40,12,4615,Clouds,scattered clouds,2013/8/17 12:00,
0,297.56,0,0,40,13,4680,Clouds,scattered clouds,2013/8/17 13:00,
0,298.15,0,0,40,14,4721,Clouds,scattered clouds,2013/8/17 14:00,
0,298.47,0,0,1,15,4728,Clear,sky is clear,2013/8/17 15:00,
0,298.87,0,0,40,16,4575,Clouds,scattered clouds,2013/8/17 16:00,
0,297.87,0,0,1,17,4459,Clear,sky is clear,2013/8/17 17:00,
0,297.51,0,0,40,18,3934,Clouds,scattered clouds,2013/8/17 18:00,
0,296.15,0,0,1,19,3332,Clear,sky is clear,2013/8/17 19:00,
0,293.51,0,0,1,20,3114,Clear,sky is clear,2013/8/17 20:00,
0,290.37,0,0,1,21,3192,Clear,sky is clear,2013/8/17 21:00,
0,289.12,0,0,1,22,2696,Clear,sky is clear,2013/8/17 22:00,
0,288.35,0,0,1,23,2251,Clear,sky is clear,2013/8/17 23:00,
0,287.1,0,0,1,0,1407,Clear,sky is clear,2013/8/18 0:00,
0,286.61,0,0,1,1,1036,Clear,sky is clear,2013/8/18 1:00,
0,286.46,0,0,0,3,420,Mist,mist,2013/8/18 3:00,
0,286.6,0,0,0,4,301,Clear,Sky is Clear,2013/8/18 4:00,
0,286.73,0,0,0,5,587,Clear,Sky is Clear,2013/8/18 5:00,
0,286.74,0,0,0,6,951,Clear,Sky is Clear,2013/8/18 6:00,
0,286.73,0,0,0,7,1179,Clear,Sky is Clear,2013/8/18 7:00,
0,288.97,0,0,0,8,1895,Clear,Sky is Clear,2013/8/18 8:00,
0,291.5,0,0,0,9,2805,Clear,Sky is Clear,2013/8/18 9:00,
0,294.23,0,0,0,10,3568,Clear,Sky is Clear,2013/8/18 10:00,
0,296.23,0,0,0,11,4273,Clear,Sky is Clear,2013/8/18 11:00,
0,297.99,0,0,0,12,4581,Clear,Sky is Clear,2013/8/18 12:00,
0,298.53,0,0,0,13,4519,Clear,Sky is Clear,2013/8/18 13:00,
0,299.29,0,0,0,14,4378,Clear,Sky is Clear,2013/8/18 14:00,
0,299.82,0,0,0,15,4601,Clear,Sky is Clear,2013/8/18 15:00,
0,299.65,0,0,0,16,4489,Clear,Sky is Clear,2013/8/18 16:00,
0,300.24,0,0,40,17,4423,Clouds,scattered clouds,2013/8/18 17:00,
0,299.38,0,0,0,18,4007,Clear,Sky is Clear,2013/8/18 18:00,
0,298.67,0,0,0,19,3545,Clear,Sky is Clear,2013/8/18 19:00,
0,297.11,0,0,0,20,3282,Clear,Sky is Clear,2013/8/18 20:00,
0,294.46,0,0,0,21,2851,Clear,Sky is Clear,2013/8/18 21:00,
0,292.5,0,0,0,22,1949,Clear,Sky is Clear,2013/8/18 22:00,
0,292.03,0,0,0,23,1190,Clear,Sky is Clear,2013/8/18 23:00,
0,291.58,0,0,0,0,660,Clear,Sky is Clear,2013/8/19 0:00,
0,290.91,0,0,0,1,382,Clear,Sky is Clear,2013/8/19 1:00,
0,290.45,0,0,0,2,307,Clear,Sky is Clear,2013/8/19 2:00,
0,290.02,0,0,0,3,358,Clear,Sky is Clear,2013/8/19 3:00,
0,290.04,0,0,0,4,859,Clear,Sky is Clear,2013/8/19 4:00,
0,288.73,0,0,0,5,2851,Clear,Sky is Clear,2013/8/19 5:00,
0,288.04,0,0,0,6,5770,Clear,Sky is Clear,2013/8/19 6:00,
0,288.8,0,0,0,7,6655,Clear,Sky is Clear,2013/8/19 7:00,
0,289.62,0,0,0,8,5979,Clear,Sky is Clear,2013/8/19 8:00,
0,291.9,0,0,0,9,5039,Clear,Sky is Clear,2013/8/19 9:00,
0,294.38,0,0,0,10,4652,Clear,Sky is Clear,2013/8/19 10:00,
0,297.16,0,0,5,11,5077,Clear,sky is clear,2013/8/19 11:00,
0,298.69,0,0,20,12,5284,Clouds,few clouds,2013/8/19 12:00,
0,299.08,0,0,20,13,5151,Clouds,few clouds,2013/8/19 13:00,
0,299.83,0,0,20,14,5419,Clouds,few clouds,2013/8/19 14:00,
0,300.25,0,0,44,15,5708,Clouds,scattered clouds,2013/8/19 15:00,
0,300.12,0,0,44,16,6116,Clouds,scattered clouds,2013/8/19 16:00,
0,300.11,0,0,44,17,5796,Clouds,scattered clouds,2013/8/19 17:00,
0,299.56,0,0,44,18,4564,Clouds,scattered clouds,2013/8/19 18:00,
0,298.86,0,0,44,19,3371,Clouds,scattered clouds,2013/8/19 19:00,
0,297.09,0,0,44,20,2939,Clouds,scattered clouds,2013/8/19 20:00,
0,295.27,0,0,0,21,2407,Clear,Sky is Clear,2013/8/19 21:00,
0,294.46,0,0,0,22,1730,Clear,Sky is Clear,2013/8/19 22:00,
0,294,0,0,0,23,1183,Clear,Sky is Clear,2013/8/19 23:00,
0,293.99,0,0,0,0,659,Clear,Sky is Clear,2013/8/20 0:00,
0,293.46,0,0,0,1,444,Clear,Sky is Clear,2013/8/20 1:00,
0,293.71,0,0,0,2,294,Clear,Sky is Clear,2013/8/20 2:00,
0,293.25,0,0,36,3,366,Clouds,scattered clouds,2013/8/20 3:00,
0,293.25,0,0,36,4,777,Clouds,scattered clouds,2013/8/20 4:00,
0,292.74,0,0,36,5,3024,Clouds,scattered clouds,2013/8/20 5:00,
0,292.34,0,0,80,6,5895,Clouds,broken clouds,2013/8/20 6:00,
0,292.41,0,0,80,7,6865,Clouds,broken clouds,2013/8/20 7:00,
0,292.18,0,0,80,8,6168,Clouds,broken clouds,2013/8/20 8:00,
0,293.41,0,0,92,9,5438,Clouds,overcast clouds,2013/8/20 9:00,
0,294.81,0,0,92,10,4670,Clouds,overcast clouds,2013/8/20 10:00,
0,295.89,0,0,75,11,5151,Clouds,broken clouds,2013/8/20 11:00,
0,297.9,0,0,24,12,5158,Clouds,few clouds,2013/8/20 12:00,
0,299.96,0,0,24,13,5295,Clouds,few clouds,2013/8/20 13:00,
0,301.41,0,0,24,14,5502,Clouds,few clouds,2013/8/20 14:00,
0,302.28,0,0,0,15,6005,Clear,Sky is Clear,2013/8/20 15:00,
0,302.99,0,0,0,16,6523,Clear,Sky is Clear,2013/8/20 16:00,
0,302.29,0,0,0,17,6230,Clear,Sky is Clear,2013/8/20 17:00,
0,301.77,0,0,44,18,4691,Clouds,scattered clouds,2013/8/20 18:00,
0,300.73,0,0,44,19,3592,Clouds,scattered clouds,2013/8/20 19:00,
0,299.5,0,0,44,20,3190,Clouds,scattered clouds,2013/8/20 20:00,
0,298.06,0,0,0,21,2824,Clear,Sky is Clear,2013/8/20 21:00,
0,298.26,0,0,0,22,1854,Clear,Sky is Clear,2013/8/20 22:00,
0,297.74,0,0,0,23,1167,Clear,Sky is Clear,2013/8/20 23:00,
0,296.82,0,0,0,0,683,Clear,Sky is Clear,2013/8/21 0:00,
0,296.16,0,0,0,1,399,Clear,Sky is Clear,2013/8/21 1:00,
0,295.76,0,0,0,2,330,Clear,Sky is Clear,2013/8/21 2:00,
0,295.37,0,0,8,3,356,Clear,sky is clear,2013/8/21 3:00,
0,295.51,0,0,8,4,850,Clear,sky is clear,2013/8/21 4:00,
0,294.85,0,0,8,5,3069,Clear,sky is clear,2013/8/21 5:00,
0,294.37,0,0,44,6,6159,Clouds,scattered clouds,2013/8/21 6:00,
0,294.2,0,0,44,7,6714,Clouds,scattered clouds,2013/8/21 7:00,
0,294.99,0,0,44,8,6262,Clouds,scattered clouds,2013/8/21 8:00,
0,296.34,0,0,68,9,5371,Clouds,broken clouds,2013/8/21 9:00,
0,297.93,0,0,68,10,5005,Clouds,broken clouds,2013/8/21 10:00,
0,299.68,0,0,68,11,5406,Clouds,broken clouds,2013/8/21 11:00,
0,302.54,0,0,0,13,5398,Clear,Sky is Clear,2013/8/21 13:00,
0,303.83,0,0,0,14,5604,Clear,Sky is Clear,2013/8/21 14:00,
